
# Description of the Experiment:
#  - We generate the costs to up to 5000 tasks for 10 and 100 resources.
#  - All resources costs follow nlogn functions with RNG seeds starting at 100.
#  - Time costs were generated using uniformly distributed values ranging from 1 to 10.
#  - Energy costs were generated using uniformly distributed values ranging from 0.32 to 3.2.
#  - Accuracy costs were generated using uniformly distributed values ranging from 0.2 to 2.0 (then normalized).
#  - We schedule from 1000 to 5000 tasks in increments of 100.
#  - We run adapted versions of OLAR; MC²MKP; ELASTIC; and FedAECS; and
#    MEC and ECMTC schedulers.
#  - We use no lower or upper task assignment limits for resources.
#  - Every result is verified and logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Num_Selected_Resources,Makespan,Energy_Consumption,Training_Accuracy
ECMTC,3800,10,10,39957.090278348296,13053.059850979516,0.00014132309962080526
OLAR,3900,10,10,8719.352129115337,27848.13096615311,0.03772527636375031
ELASTIC,3900,10,10,22321.75389570172,37602.81233335888,0.05468762529752323
FedAECS,3900,10,1,174837.62502135523,55948.04000683368,0.5636311114743479
MC²MKP,3900,10,10,41129.77806102632,13439.917439234427,0.0001417783332036405
MEC,3900,10,10,8719.352129115337,27848.130966153112,0.03772527636375031
ECMTC,3900,10,10,41129.77806102632,13439.917439234427,0.0001417783332036405
OLAR,4000,10,10,8976.146531386925,28694.45511008652,0.038820240832444994
ELASTIC,4000,10,10,22990.940251885808,38729.78152761076,0.05632634660465167
FedAECS,4000,10,1,179870.66419771948,57558.61254327024,0.5759579980429487
MC²MKP,4000,10,10,42317.84037411914,13827.863054897767,0.00014223953512917402
MEC,4000,10,10,8976.146531386925,28694.45511008652,0.038820240832444994
ECMTC,4000,10,10,42317.84037411914,13827.863054897767,0.00014223953512917402
OLAR,4100,10,10,9239.499251739426,29519.52839306284,0.03991916778324846
ELASTIC,4100,10,10,23662.52403293697,39860.78819803913,0.05797093878941472
FedAECS,4100,10,1,184917.26527106971,59173.52488674232,0.58816739266539
MC²MKP,4100,10,10,43533.46677634946,14216.863503611467,0.00014271143734445303
MEC,4100,10,10,9239.499251739426,29519.528393062843,0.03991916778324846
ECMTC,4100,10,10,43533.46677634946,14216.863503611467,0.00014271143734445303
OLAR,4200,10,10,9506.9126130894,30344.768125883136,0.041021956304333355
ELASTIC,4200,10,10,24336.446754033397,40995.73385101526,0.05962125863262876
FedAECS,4200,10,1,189977.09731628763,60792.67114121205,0.600260947798157
MC²MKP,4200,10,10,44740.15665903584,14606.90732494311,0.00014317987043191294
MEC,4200,10,10,9506.9126130894,30344.768125883133,0.041021956304333355
ECMTC,4200,10,10,44740.15665903584,14606.90732494311,0.00014317987043191294
OLAR,4300,10,10,9765.224874677022,31209.731145985883,0.04228687780312858
ELASTIC,4300,10,10,25012.65271610602,42134.52468436522,0.06127716973693533
FedAECS,4300,10,1,195049.84517492683,62415.9504559766,0.6122403141065396
MC²MKP,4300,10,10,45962.208642655336,14997.963959701347,0.00014365426703698677
MEC,4300,10,10,9765.224874677022,31209.73114598589,0.04228687780312858
ECMTC,4300,10,10,45962.208642655336,14997.963959701347,0.00014365426703698677
OLAR,4400,10,10,10027.87135489325,32052.091964631894,0.04339764359003495
ELASTIC,4400,10,10,25691.08881141529,43277.07125994388,0.06293854205069256
FedAECS,4400,10,1,200135.20835454535,64043.26667345451,0.6241071369103567
MC²MKP,4400,10,10,47175.107472781485,15390.01374629207,0.00014412511041764692
MEC,4400,10,10,10027.87135489325,32052.091964631898,0.04339764359003495
ECMTC,4400,10,10,47175.107472781485,15390.01374629207,0.00014412511041764692
OLAR,4500,10,10,10296.604354204048,32891.90846216299,0.04451200947874209
ELASTIC,4500,10,10,26371.704346810297,44423.28820598755,0.06460525143516722
FedAECS,4500,10,1,205232.90002816616,65674.52800901319,0.635863053130034
MC²MKP,4500,10,10,48390.987819404574,15783.026414572225,0.00014459711121331321
MEC,4500,10,10,10296.604354204048,32891.90846216299,0.04451200947874209
ECMTC,4500,10,10,48390.987819404574,15783.026414572225,0.00014459711121331321
ELASTIC,4600,10,10,27054.450882704554,45573.09394593504,0.06627717927021452
OLAR,4600,10,10,10561.883042840365,33740.67281808774,0.04562989033713142
FedAECS,4600,10,1,210342.64612273354,67309.64675927474,0.6475096886692541
MC²MKP,4600,10,10,49609.78264791745,16176.981588935647,0.0001450702434013692
MEC,4600,10,10,10561.883042840365,33740.67281808774,0.04562989033713142
ECMTC,4600,10,10,49609.78264791745,16176.981588935647,0.0001450702434013692
ELASTIC,4700,10,10,27739.28208605936,46726.4104508385,0.06795421209425972
OLAR,4700,10,10,10828.34046878918,34590.349631311175,0.04675122056810055
FedAECS,4700,10,1,215464.1844868829,68948.53903580255,0.6590486561789743
MC²MKP,4700,10,10,50843.78205222434,16571.861398313857,0.0001455492779562925
MEC,4700,10,10,10828.34046878918,34590.349631311175,0.04675122056810055
ECMTC,4700,10,10,50843.78205222434,16571.861398313857,0.0001455492779562925
ELASTIC,4800,10,10,28426.153595883803,47883.163012853496,0.06963624127493112
OLAR,4800,10,10,11092.705522188357,35448.843567405784,0.047875921249838756
FedAECS,4800,10,1,220597.264129583,70591.12452146657,0.6704815531549227
MC²MKP,4800,10,10,52043.48039311057,16967.63625641621,0.00019952442997096885
MEC,4800,10,10,11092.705522188357,35448.843567405784,0.047875921249838756
ECMTC,4800,10,10,52043.48039311057,16967.63625641621,0.00019952442997096885
OLAR,4900,10,10,11357.8355938757,36302.9820354448,0.04916532386487405
ELASTIC,4900,10,10,29115.02289994712,49043.280037611716,0.07132316270714985
FedAECS,4900,10,1,225741.64452226058,72237.32624712339,0.6818099603269436
MC²MKP,4900,10,10,53283.026777046514,17364.29109927571,0.0002000056178453415
