
# Description of the Experiment:
#  - We generate the costs to up to 5000 tasks for 10 and 100 resources.
#  - All resources costs follow linear functions with RNG seeds starting at 100.
#  - Time costs were generated using uniformly distributed values ranging from 1 to 10.
#  - Energy costs were generated using uniformly distributed values ranging from 0.32 to 3.2.
#  - Accuracy costs were generated using uniformly distributed values ranging from 0.2 to 2.0 (then normalized).
#  - We schedule from 1000 to 5000 tasks in increments of 100.
#  - We run adapted versions of OLAR; MC²MKP; ELASTIC; and FedAECS; and
#    MEC and ECMTC schedulers.
#  - We use no lower or upper task assignment limits for resources.
#  - Every result is verified and logged to a CSV file.
Scheduler_Name,Num_Tasks,Num_Resources,Num_Selected_Resources,Makespan,Energy_Consumption,Training_Accuracy
MEC,2600,100,100,105.507853819947,3295.22251814518,0.00214004471715064
ECMTC,2600,100,2,2650.02641964535,1032.80523557963,0.000140121679728327
OLAR,2700,100,100,109.248096242045,3416.4105071632,0.00214004471926078
ELASTIC,2700,100,100,273.999743565044,4675.58021088302,0.00553991387506835
FedAECS,2700,100,1,26560.6093915879,8499.39500530812,0.431694411056245
MC²MKP,2700,100,2,2751.85323927276,1065.3898178604,0.000140121679728327
MEC,2700,100,100,109.248096242045,3416.4105071632,0.00214004471926078
ECMTC,2700,100,2,2751.85323927276,1065.3898178604,0.000140121679728327
OLAR,2800,100,100,113.122964225285,3539.99289070237,0.00214006504227902
ELASTIC,2800,100,100,283.817075994905,4841.87899996199,0.00573990617859946
FedAECS,2800,100,1,27544.4447478804,8814.22231932174,0.444597147801238
MC²MKP,2800,100,2,2853.68005890017,1097.97440014117,0.000140121679728327
MEC,2800,100,100,113.122964225285,3539.99289070237,0.00214006504227902
ECMTC,2800,100,2,2853.68005890017,1097.97440014117,0.000140121679728327
OLAR,2900,100,100,117.044379391397,3656.28113265207,0.0023400370227919
ELASTIC,2900,100,100,293.634408424766,5008.17778904096,0.00593989848213057
FedAECS,2900,100,1,28528.280104173,9129.04963333536,0.457335522401017
MC²MKP,2900,100,2,2955.50687852758,1130.55898242194,0.000140121679728327
MEC,2900,100,100,117.044379391397,3656.28113265207,0.0023400370227919
ECMTC,2900,100,2,2955.50687852758,1130.55898242194,0.000140121679728327
OLAR,3000,100,100,120.518950378677,3780.58399007372,0.00234003702279216
ELASTIC,3000,100,100,303.451740854627,5174.47657811994,0.00613989078566169
FedAECS,3000,100,1,29512.1154604655,9443.87694734897,0.46991366970926
MC²MKP,3000,100,2,3057.33369815499,1163.14356470271,0.000140121679728327
MEC,3000,100,100,120.518950378677,3780.58399007372,0.00234003702279216
ECMTC,3000,100,2,3057.33369815499,1163.14356470271,0.000140121679728327
OLAR,3100,100,100,124.518694139121,3893.90178141701,0.00234005734792002
ELASTIC,3100,100,100,313.269073284488,5340.77536719891,0.0063398830891928
FedAECS,3100,100,1,30495.9508167581,9758.70426136259,0.48233557048532
MC²MKP,3100,100,2,3159.1605177824,1195.72814698348,0.000140121679728327
MEC,3100,100,100,124.518694139121,3893.90178141701,0.00234005734792002
ECMTC,3100,100,2,3159.1605177824,1195.72814698348,0.000140121679728327
OLAR,3200,100,100,128.138207458139,4023.81720639424,0.00254002932632327
ELASTIC,3200,100,100,323.08640571435,5507.07415627789,0.00653987539272391
FedAECS,3200,100,1,31479.7861730507,10073.5315753762,0.494605058957256
MC²MKP,3200,100,2,3260.98733740981,1228.31272926425,0.000140121679728327
MEC,3200,100,100,128.138207458139,4023.81720639424,0.00254002932632327
ECMTC,3200,100,2,3260.98733740981,1228.31272926425,0.000140121679728327
OLAR,3300,100,100,132.16350924312,4137.35305096105,0.00254004965145139
ELASTIC,3300,100,100,332.903738144211,5673.37294535686,0.00673986769625502
FedAECS,3300,100,1,32463.6215293432,10388.3588893898,0.506725829926476
MC²MKP,3300,100,2,3362.81415703722,1260.89731154502,0.000140121679728327
MEC,3300,100,100,132.16350924312,4137.35305096106,0.00254004965145139
ECMTC,3300,100,2,3362.81415703722,1260.89731154502,0.000140121679728327
OLAR,3400,100,100,135.450941339931,4263.40840845095,0.00274002162985438
ELASTIC,3400,100,100,342.721070574072,5839.67173443583,0.00693985999978613
FedAECS,3400,100,1,33447.4568856358,10703.1862034035,0.518701445446948
MC²MKP,3400,100,2,3464.64097666462,1293.4818938258,0.000140121679728327
MEC,3400,100,100,135.450941339931,4263.40840845095,0.00274002162985438
ECMTC,3400,100,2,3464.64097666462,1293.4818938258,0.000140121679728327
OLAR,3500,100,100,139.682416921202,4377.06263846472,0.00274002163196453
ELASTIC,3500,100,100,352.538403003933,6005.9705235148,0.00713985230331725
FedAECS,3500,100,1,34431.2922419283,11018.0135174171,0.530535341109182
MC²MKP,3500,100,2,3566.46779629203,1326.06647610657,0.000140121679728327
MEC,3500,100,100,139.682416921202,4377.06263846472,0.00274002163196453
ECMTC,3500,100,2,3566.46779629203,1326.06647610657,0.000140121679728327
OLAR,3600,100,100,143.299701828863,4499.01687490591,0.00274004195498251
ELASTIC,3600,100,100,362.355735433795,6172.26931259378,0.00733984460684836
FedAECS,3600,100,1,35415.1275982209,11332.8408314307,0.542230831956713
MC²MKP,3600,100,2,3668.29461591944,1358.65105838734,0.000140121679728327
MEC,3600,100,100,143.299701828863,4499.01687490591,0.00274004195498251
ECMTC,3600,100,2,3668.29461591944,1358.65105838734,0.000140121679728327
OLAR,3700,100,100,146.900182887099,4623.68144846391,0.00294001393549564
ELASTIC,3700,100,100,372.173067863656,6338.56810167275,0.00753983691037947
FedAECS,3700,100,1,36398.9629545135,11647.6681454443,0.553791118060589
MC²MKP,3700,100,2,3770.12143554685,1391.23564066811,0.000140121679728327
MEC,3700,100,100,146.900182887099,4623.68144846391,0.00294001393549564
ECMTC,3700,100,2,3770.12143554685,1391.23564066811,0.000140121679728327
OLAR,3800,100,100,150.789662334227,4740.24580979199,0.0029400139354959
ELASTIC,3800,100,100,381.990400293517,6504.86689075172,0.00773982921391058
FedAECS,3800,100,1,37382.798310806,11962.4954594579,0.565219289775306
MC²MKP,3800,100,2,3871.94825517426,1423.82022294888,0.000140121679728327
MEC,3800,100,100,150.789662334227,4740.24580979199,0.0029400139354959
ECMTC,3800,100,2,3871.94825517426,1423.82022294888,0.000140121679728327
OLAR,3900,100,100,154.418695346484,4861.44986060771,0.00294003426062376
ELASTIC,3900,100,100,391.807732723378,6671.16567983069,0.00793982151744169
FedAECS,3900,100,1,38366.6336670986,12277.3227734715,0.576518332697796
MC²MKP,3900,100,2,3973.77507480167,1456.40480522965,0.000140121679728327
MEC,3900,100,100,154.418695346484,4861.44986060771,0.00294003426062376
ECMTC,3900,100,2,3973.77507480167,1456.40480522965,0.000140121679728327
OLAR,4000,100,100,158.34259855203,4980.08867472342,0.00314000623902701
ELASTIC,4000,100,100,401.62506515324,6837.46446890967,0.00813981382097281
FedAECS,4000,100,1,39350.4690233911,12592.1500874852,0.587691132349368
MC²MKP,4000,100,2,4075.60189442908,1488.98938751042,0.000140121679728327
MEC,4000,100,100,158.34259855203,4980.08867472341,0.00314000623902701
ECMTC,4000,100,2,4075.60189442908,1488.98938751042,0.000140121679728327
OLAR,4100,100,100,162.03844092792,5104.32606274653,0.00314002656415487
ELASTIC,4100,100,100,411.442397583101,7003.76325798864,0.00833980612450392
FedAECS,4100,100,1,40334.3043796837,12906.9774014988,0.598740478598971
MC²MKP,4100,100,2,4177.42871405649,1521.57396979119,0.000140121679728327
MEC,4100,100,100,162.03844092792,5104.32606274652,0.00314002656415487
ECMTC,4100,100,2,4177.42871405649,1521.57396979119,0.000140121679728327
OLAR,4200,100,100,165.728635094573,5226.3495905559,0.00333999854255813
ELASTIC,4200,100,100,421.259730012962,7170.06204706762,0.00853979842803503
FedAECS,4200,100,1,41318.1397359763,13221.8047155124,0.609669069844751
MC²MKP,4200,100,2,4279.2555336839,1554.15855207196,0.000140121679728327
MEC,4200,100,100,165.728635094573,5226.3495905559,0.00333999854255813
ECMTC,4200,100,2,4279.2555336839,1554.15855207196,0.000140121679728327
OLAR,4300,100,100,169.666967804361,5343.03874885815,0.00333999854255839
ELASTIC,4300,100,100,431.077062442823,7336.36083614659,0.00873979073156614
FedAECS,4300,100,1,42301.9750922688,13536.632029526,0.620479516969569
MC²MKP,4300,100,2,4381.0823533113,1586.74313435273,0.000140121679728327
MEC,4300,100,100,169.666967804361,5343.03874885815,0.00333999854255839
ECMTC,4300,100,2,4381.0823533113,1586.74313435273,0.000140121679728327
OLAR,4400,100,100,173.437345760239,5463.70213762015,0.00334001886768625
ELASTIC,4400,100,100,440.894394872685,7502.65962522557,0.00893978303509725
FedAECS,4400,100,1,43285.8104485614,13851.4593435396,0.631174347084991
MC²MKP,4400,100,2,4482.90917293871,1619.3277166335,0.000140121679728327
MEC,4400,100,100,173.437345760239,5463.70213762015,0.00334001886768625
ECMTC,4400,100,2,4482.90917293871,1619.3277166335,0.000140121679728327
OLAR,4500,100,100,177.165184606234,5583.70624370463,0.0035399908460895
ELASTIC,4500,100,100,450.711727302546,7668.95841430453,0.00913977533862836
FedAECS,4500,100,1,44269.6458048539,14166.2866575533,0.641756007077183
MC²MKP,4500,100,2,4584.73599256612,1651.91229891427,0.000140121679728327
MEC,4500,100,100,177.165184606234,5583.70624370463,0.0035399908460895
ECMTC,4500,100,2,4584.73599256612,1651.91229891427,0.000140121679728327
OLAR,4600,100,100,180.847841935055,5704.05450234786,0.00354001117121736
ELASTIC,4600,100,100,460.529059732407,7835.25720338351,0.00933976764215948
FedAECS,4600,100,1,45253.4811611465,14481.1139715669,0.652226866967154
MC²MKP,4600,100,2,4686.56281219353,1684.49688119504,0.000140121679728327
MEC,4600,100,100,180.847841935055,5704.05450234787,0.00354001117121736
ECMTC,4600,100,2,4686.56281219353,1684.49688119504,0.000140121679728327
OLAR,4700,100,100,184.662192234171,5826.45357253863,0.00373998314962061
ELASTIC,4700,100,100,470.346392162268,8001.55599246248,0.00953975994569059
FedAECS,4700,100,1,46237.316517439,14795.9412855805,0.662589223096886
MC²MKP,4700,100,2,4788.38963182094,1717.08146347582,0.000140121679728327
MEC,4700,100,100,184.662192234171,5826.45357253863,0.00373998314962061
ECMTC,4700,100,2,4788.38963182094,1717.08146347582,0.000140121679728327
OLAR,4800,100,100,188.502167509247,5945.69347766036,0.00373998315173076
ELASTIC,4800,100,100,480.16372459213,8167.85478154146,0.0097397522492217
FedAECS,4800,100,1,47221.1518737316,15110.7685995941,0.672845301152077
MC²MKP,4800,100,2,4890.21645144835,1749.66604575659,0.000140121679728327
MEC,4800,100,100,188.502167509247,5945.69347766036,0.00373998315173076
ECMTC,4800,100,2,4890.21645144835,1749.66604575659,0.000140121679728327
OLAR,4900,100,100,192.18236598688,6066.186284047,0.00374000347474873
ELASTIC,4900,100,100,489.981057021991,8334.15357062043,0.00993974455275281
FedAECS,4900,100,1,48204.9872300242,15425.5959136077,0.682997259031439
MC²MKP,4900,100,2,4992.04327107576,1782.25062803736,0.000140121679728327
MEC,4900,100,100,192.18236598688,6066.18628404701,0.00374000347474873
ECMTC,4900,100,2,4992.04327107576,1782.25062803736,0.000140121679728327
OLAR,5000,100,100,196.000066624802,6188.64570205649,0.00393997545526187
ELASTIC,5000,100,100,499.798389451852,8500.45235969941,0.0101397368562839
FedAECS,5000,100,1,49188.8225863167,15740.4232276214,0.693047189571812
MC²MKP,5000,100,2,5093.87009070317,1814.83521031813,0.000140121679728327
MEC,5000,100,100,196.000066624802,6188.64570205649,0.00393997545526187
ECMTC,5000,100,2,5093.87009070317,1814.83521031813,0.000140121679728327
